domain,registrar,creation_date,expiration_date,status,name_servers
00.com,"GoDaddy.com, LLC",820818000,1745478711,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns05.domaincontrol.com"", ""ns06.domaincontrol.com""}"
01.com,"eName Technology Co., Ltd.",846824400,1793419200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dnsmadeeasy.com"", ""ns2.dnsmadeeasy.com"", ""ns0.dnsmadeeasy.com"", ""ns1.dnsmadeeasy.com"", ""ns3.dnsmadeeasy.com""}"
03.com,"Network Solutions, LLC",888210000,1897966800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.03.com"", ""ns1.03.com""}"
04.com,"Network Solutions, LLC",888210000,1897966800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.123008.com"", ""ns1.123008.com""}"
05.com,"Network Solutions, LLC",905832000,1852516800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.a2hosting.com"", ""ns1.a2hosting.com""}"
06.com,"GoDaddy.com, LLC",952342546,1741260946,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
07.com,"eName Technology Co., Ltd.",894340800,1862498916,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
08.com,"eName Technology Co., Ltd.",900043200,1878264000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
09.com,"Network Solutions, LLC",894340800,1872561600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.852.com"", ""ns2.852.com""}"
0a.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",959683747,1622371747,ok https://icann.org/epp#ok,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
0b.com,"eName Technology Co., Ltd.",894081600,1619841600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
0c.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",894254400,1777780800,ok https://icann.org/epp#ok,"{""dns7.hichina.com"", ""ns4.dns.com"", ""ns3.dns.com"", ""dns8.hichina.com""}"
0d.com,"eName Technology Co., Ltd.",894254400,1714708800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
0e.com,FastDomain Inc.,894686400,1620446400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
0f.com,"GoDaddy.com, LLC",894686400,1620446400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
0g.com,"eName Technology Co., Ltd.",895464000,1639544399,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
0h.com,"eName Technology Co., Ltd.",1070565655,1607109655,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
0i.com,"Name.com, Inc.",894081600,1619841600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""megan.ns.cloudflare.com"", ""zeus.ns.cloudflare.com""}"
0j.com,Epik Inc.,987331274,1713177674,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.dsredirects.com"", ""ns2.dsredirects.com""}"
0k.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",872740800,1630036800,ok https://icann.org/epp#ok,"{""ns2.alidns.com"", ""ns1.alidns.com""}"
0l.com,Moniker Online Services LLC,894686400,1620446400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
0m.com,"NameSilo, LLC",1023169271,1654321271,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
0o.com,"eNom, LLC",894081600,1746072000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
0p.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",918450000,1609588799,ok https://icann.org/epp#ok,"{""dns1.hichina.com"", ""dns2.hichina.com""}"
0q.com,"Shenzhen Internet Works Online Technology Co., Ltd.",920523600,1614834000,ok https://icann.org/epp#ok,"{""62ns1.dns.com"", ""62ns2.dns.com"", ""62ns1.dns.comname""}"
0r.com,"Network Solutions, LLC",918363600,1612674000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""0.0r.com"", ""1.0r.com""}"
0s.com,"eName Technology Co., Ltd.",918450000,1612760400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.28123.com"", ""ns2.28123.com""}"
0t.com,"NameSilo, LLC",937033724,1599808124,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""504.ns1.above.com"", ""504.ns2.above.com""}"
0u.com,"22net, Inc.",894081600,1746072000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.22.cn"", ""ns2.22.cn""}"
0v.com,"eName Technology Co., Ltd.",894081600,1619841600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
0w.com,"eName Technology Co., Ltd.",1023422597,1591502597,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.28123.com"", ""ns2.28123.com""}"
0x.com,CSL Computer Service Langenbach GmbH d/b/a joker.com,908251200,1602475200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.zus.com"", ""ns1.zus.com""}"
0y.com,"eName Technology Co., Ltd.",918450000,1612760400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
0z.com,"GoDaddy.com, LLC",908251200,1665547200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
10.com,"Shenzhen Internet Works Online Technology Co., Ltd.",913352400,1751543999,ok https://icann.org/epp#ok,"{""62ns1.dns.com"", ""62ns2.dns.com""}"
11.com,Xin Net Technology Corporation,848898000,1890190800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.99.com"", ""ns8.99.com"", ""ns.99.com""}"
12.com,Uniregistrar Corp,815979600,1604898000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.parkingcrew.net"", ""ns1.parkingcrew.net""}"
13.com,"GoDaddy.com, LLC",815806800,1762491600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns05.domaincontrol.com"", ""ns06.domaincontrol.com""}"
14.com,"GoDaddy.com, LLC",848898000,1763960400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
15.com,"GoDaddy.com, LLC",849589200,1758810843,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""ns3.dns.com""}"
16.com,"GoDaddy.com, LLC",894600000,1715054400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
17.com,"Xiamen 35.Com Technology Co., Ltd.",817794000,1859173200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
18.com,"GoDaddy.com, LLC",894600000,1715054400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.phoenixnap.com"", ""ns1.phoenixnap.com"", ""ns3.phoenixnap.com""}"
19.com,"GoDaddy.com, LLC",894600000,1715054400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""pdns104.ultradns.biz"", ""pdns104.ultradns.com"", ""pdns104.ultradns.org"", ""pdns104.ultradns.net""}"
1a.com,"PSI-USA, Inc. dba Domain Robot",814075200,1602993600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.competence.com"", ""ns1.competence.com""}"
1b.com,"GoDaddy.com, LLC",920696400,1709701200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns45.domaincontrol.com"", ""ns46.domaincontrol.com""}"
1c.com,REGISTRAR OF DOMAIN NAMES REG.RU LLC,917154000,1643000400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3-l2.nic.ru"", ""ns8-l2.nic.ru"", ""ns8-cloud.nic.ru"", ""ns4-l2.nic.ru"", ""ns4-cloud.nic.ru""}"
1d.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",937407884,1821020684,ok https://icann.org/epp#ok,"{""ns05.domaincontrol.com"", ""ns06.domaincontrol.com""}"
1e.com,easyDNS Technologies Inc.,873432000,1630728000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns2.easydns.net"", ""dns1.easydns.com"", ""dns3.easydns.org""}"
1f.com,"GoDaddy.com, LLC",920091600,1740632400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns12.domaincontrol.com"", ""ns11.domaincontrol.com""}"
1g.com,"Network Solutions, LLC",1074107181,1642187181,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns4.1g.com"", ""ns1.1g.com"", ""dns2.1g.com"", ""dns1.1g.com"", ""dns3.1g.com"", ""dns0.1g.com""}"
1i.com,"eName Technology Co., Ltd.",822978000,1643605200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns21.hichina.com"", ""dns22.hichina.com""}"
1j.com,"eName Technology Co., Ltd.",912142800,1606366800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.above.com"", ""ns1.above.com""}"
1k.com,"eName Technology Co., Ltd.",918190800,1738731600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.dnsv4.com"", ""ns4.dnsv4.com""}"
1l.com,"GoDaddy.com, LLC",912142800,1858827600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns71.domaincontrol.com"", ""ns72.domaincontrol.com""}"
1m.com,"GoDaddy.com, LLC",824792400,1865135843,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
1n.com,"eName Technology Co., Ltd.",902635200,1596859200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
1o.com,"eName Technology Co., Ltd.",913438800,1639198800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
1p.com,"Network Solutions, LLC",911970000,1890190800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.1p.com"", ""ns2.1p.com""}"
1q.com,"Wild West Domains, LLC",836193600,1719720000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns-1722.awsdns-23.co.uk"", ""ns-1177.awsdns-19.org"", ""ns-835.awsdns-40.net"", ""ns-265.awsdns-33.com""}"
1r.com,"eNom, LLC",912056400,1605143180,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.trafficz.com"", ""ns1.trafficz.com""}"
1s.com,"Network Solutions, LLC",812347200,1601265600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-1608.awsdns-09.co.uk"", ""ns-303.awsdns-37.com"", ""ns-1204.awsdns-22.org"", ""ns-837.awsdns-40.net"", ""ns-893.awsdns-47.net"", ""ns-1915.awsdns-47.co.uk"", ""ns-1634.awsdns-12.co.uk"", ""ns-876.awsdns-45.net"", ""ns-394.awsdns-49.com"", ""ns-124.awsdns-15.com"", ""ns-1230.awsdns-25.org"", ""ns-1055.awsdns-03.org""}"
1t.com,"Amazon Registrar, Inc.",881298000,1670130000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""pam.ns.cloudflare.com"", ""gabe.ns.cloudflare.com""}"
1u.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",912142800,1637902800,ok https://icann.org/epp#ok,"{""dns21.hichina.com"", ""dns22.hichina.com""}"
1v.com,1&1 IONOS SE,879051600,1604811600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1032.ui-dns.biz"", ""ns1032.ui-dns.com"", ""ns1032.ui-dns.org"", ""ns1032.ui-dns.de""}"
1x.com,Moniker Online Services LLC,831614400,1841544000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""venus.ns.cloudflare.com"", ""scott.ns.cloudflare.com""}"
1y.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",820386000,1640840400,ok https://icann.org/epp#ok,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
1z.com,"eName Technology Co., Ltd.",835329600,1655697600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
20.com,"eName Technology Co., Ltd.",817189200,1732338000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""v2.dns.com"", ""v1.dns.com""}"
21.com,SafeNames Ltd.,815202000,1698724800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.safenames.net"", ""dns1.safenames.com"", ""dns3.safenames.org""}"
22.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",888469200,1878535552,ok https://icann.org/epp#ok,"{""dns9.hichina.com"", ""dns10.hichina.com""}"
23.com,"GoDaddy.com, LLC",827989200,1680062400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.7152223.com"", ""ns1.7152223.com""}"
24.com,"CSC Corporate Domains, Inc.",904276800,1598500800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""jobs.ns.cloudflare.com"", ""hope.ns.cloudflare.com""}"
25.com,"Wild West Domains, LLC",896241600,1752839999,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns68.domaincontrol.com"", ""ns67.domaincontrol.com""}"
26.com,"GoDaddy.com, LLC",875592000,1759118400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns22.domaincontrol.com"", ""ns21.domaincontrol.com""}"
27.com,Moniker Online Services LLC,902462400,1628222400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.fullhost.com"", ""ns1.fullhost.com"", ""ns2.fullhost.com""}"
28.com,"eName Technology Co., Ltd.",956745848,1619433848,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.dnsv4.com"", ""ns4.dnsv4.com""}"
29.com,"GoDaddy.com, LLC",893476800,1682308800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
2a.com,"eName Technology Co., Ltd.",814766400,1761451200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""v2.dns.com"", ""v1.dns.com""}"
2c.com,"eName Technology Co., Ltd.",825138000,1643777999,ok https://icann.org/epp#ok,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2d.com,"GoDaddy.com, LLC",826174800,1646715600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
2e.com,"Network Solutions, LLC",920955600,1741496400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluegrass.net"", ""ns.bluegrass.net""}"
2f.com,"eName Technology Co., Ltd.",888555600,1614315600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
2g.com,"Name.com, Inc.",835848000,1687752000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.dnsece.com"", ""ns2.dnsece.com""}"
2h.com,"GoDaddy.com, LLC",826174800,1615179600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.es31.siteground.eu"", ""ns1.es31.siteground.eu""}"
2j.com,"eName Technology Co., Ltd.",902548800,1596772800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.above.com"", ""ns1.above.com""}"
2k.com,MarkMonitor Inc.,950010204,1644320603,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns03.vandalay-industries.net"", ""ns02.vandalay-industries.net"", ""ns01.vandalay-industries.net"", ""dns3.p05.nsone.net"", ""dns4.p05.nsone.net"", ""ns04.vandalay-industries.net"", ""dns2.p05.nsone.net"", ""dns1.p05.nsone.net""}"
2l.com,"eName Technology Co., Ltd.",799473600,1714795200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
2m.com,"GoDaddy.com, LLC",778132800,1787889600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns75.domaincontrol.com"", ""ns76.domaincontrol.com""}"
2n.com,"eName Technology Co., Ltd.",936308983,1609085615,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2o.com,"GoDaddy.com, LLC",910155600,1604379600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""pdns14.domaincontrol.com"", ""pdns13.domaincontrol.com""}"
2p.com,"eName Technology Co., Ltd.",888555600,1658257146,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
2q.com,"eName Technology Co., Ltd.",849762000,1607058000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2s.com,"eName Technology Co., Ltd.",878187600,1603944000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2t.com,"Network Solutions, LLC",837921600,1626753600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns55.worldnic.com"", ""ns56.worldnic.com""}"
2u.com,"Amazon Registrar, Inc.",847083600,1604376000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-1748.awsdns-26.co.uk"", ""ns-903.awsdns-48.net"", ""ns-1405.awsdns-47.org"", ""ns-27.awsdns-03.com""}"
2v.com,"GoDaddy.com, LLC",880347600,1763874000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns34.domaincontrol.com"", ""ns33.domaincontrol.com""}"
2w.com,"eName Technology Co., Ltd.",888555600,1803618000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2x.com,MarkMonitor Inc.,837489600,1626321600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.parallels.net"", ""ns3.parallels.net"", ""ns1.parallels.net""}"
2y.com,"Sea Wasp, LLC",936750190,1788826990,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.fabulous.com"", ""ns2.fabulous.com""}"
2z.com,"GoDaddy.com, LLC",909637200,1603857600,ok https://icann.org/epp#ok,"{""ns2.dns.com"", ""ns1.dns.com""}"
30.com,"eName Technology Co., Ltd.",825915600,1640115925,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
31.com,"eName Technology Co., Ltd.",858142800,1773374400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
32.com,"GoDaddy.com, LLC",875592000,1695960000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.7152223.com"", ""ns1.7152223.com""}"
33.com,"eName Technology Co., Ltd.",862027200,1745726400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
34.com,"GoDaddy.com, LLC",902462400,1785988800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""ns3.dns.com""}"
35.com,"Xiamen 35.Com Technology Co., Ltd.",906436800,1789963200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns-diy.com"", ""ns1.dns-diy.com"", ""ns3.dns-diy.com"", ""ns2.dns-diy.com""}"
36.com,"Network Solutions, LLC",893217600,1892576599,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""chris.ns.cloudflare.com"", ""rose.ns.cloudflare.com""}"
37.com,"eName Technology Co., Ltd.",893995200,1714449600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dnsv5.com"", ""ns3.dnsv5.com""}"
38.com,"Name.com, Inc.",861681600,1745380800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.haodns.in"", ""ns2.haodns.in""}"
39.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",822114000,1674277200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.39.com"", ""ns2.39.com""}"
3a.com,"Name.com, Inc.",820386000,1735534800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.dnsece.com"", ""ns2.dnsece.com""}"
3b.com,"Network Solutions, LLC",824878800,1613970000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns0.aitcom.net"", ""ns1.aitcom.net"", ""ns2.aitcom.net""}"
3c.com,"Network Solutions, LLC",806299200,1721448000,ok https://icann.org/epp#ok,"{""ns02.3cinteractive.com"", ""ns04.3cinteractive.com"", ""ns03.3cinteractive.com"", ""ns01.3cinteractive.com""}"
3d.com,"GoDaddy.com, LLC",912574800,1733029200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
3e.com,1&1 IONOS SE,834811200,1592107200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1025.ui-dns.biz"", ""ns1025.ui-dns.org"", ""ns1025.ui-dns.de"", ""ns1025.ui-dns.com""}"
3f.com,"Network Solutions, LLC",829108800,1902110400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns41.worldnic.com"", ""ns42.worldnic.com""}"
3g.com,Uniregistrar Corp,906609600,1727064000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""sell.internettraffic.com"", ""buy.internettraffic.com""}"
3h.com,"GoDaddy.com, LLC",906523200,1632283200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""jbvip1.dnshwx.com"", ""jbvip2.dnshwx.com""}"
3i.com,"Network Solutions, LLC",891147600,1900900800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1-03.dns.pipex.net"", ""ns0-03.dns.pipex.net""}"
3j.com,"GoDaddy.com, LLC",902635200,1723089600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dnsdun.com"", ""ns4.dnsdun.net""}"
3k.com,"eName Technology Co., Ltd.",704347200,1714276800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dnsv3.com"", ""ns3.dnsv3.com""}"
3l.com,Internet Domain Service BS Corp,896414400,1590638400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
3m.com,"CSC Corporate Domains, Inc.",580708800,1590465600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.3m.com"", ""pigseye.mmm.com""}"
3n.com,"eName Technology Co., Ltd.",906609600,1600833600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
3o.com,"eName Technology Co., Ltd.",912056400,1763035199,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns57.domaincontrol.com"", ""ns58.domaincontrol.com""}"
3p.com,"GoDaddy.com, LLC",888555600,1645851600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
3q.com,"GoDaddy.com, LLC",878187600,1603944000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns70.domaincontrol.com"", ""ns69.domaincontrol.com""}"
3r.com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",808286400,1691812800,ok https://icann.org/epp#ok,"{""dns26.hichina.com"", ""dns25.hichina.com""}"
3s.com,"eNom, LLC",806990400,1595908800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
3t.com,"GoDaddy.com, LLC",906609600,1600833600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns47.domaincontrol.com"", ""ns48.domaincontrol.com""}"
3u.com,"eName Technology Co., Ltd.",827470800,1679544000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.dnsv4.com"", ""ns4.dnsv4.com""}"
3v.com,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",901080000,1595304000,ok https://icann.org/epp#ok,"{""dns.selenebs.com"", ""secondary.selenebs.it""}"
3w.com,"eName Technology Co., Ltd.",1022177221,1716487621,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
3x.com,"GoDaddy.com, LLC",821941200,1642568400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
3y.com,"GoDaddy.com, LLC",912056400,1611143999,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
3z.com,"eName Technology Co., Ltd.",880434000,1669266000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
40.com,"GoDaddy.com, LLC",877665600,1750819125,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns22.domaincontrol.com"", ""ns21.domaincontrol.com""}"
41.com,"GoDaddy.com, LLC",861681600,1650686400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns-1648.awsdns-14.co.uk"", ""ns-309.awsdns-38.com"", ""ns-705.awsdns-24.net"", ""ns-1221.awsdns-24.org""}"
44.com,"GoDaddy.com, LLC",826002000,1678078800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
45.com,"Xiamen 35.Com Technology Co., Ltd.",906436800,1671201034,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns-diy.com"", ""ns3.dns-diy.com""}"
