domain,registrar,creation_date,expiration_date,status,name_servers
00.net,"eName Technology Co., Ltd.",844660800,1601956800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.51dns.com"", ""ns2.51dns.com""}"
01.net,"GoDaddy.com, LLC",917586000,1611896400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
03.net,"GoDaddy.com, LLC",841464000,1661832000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns0.03.net"", ""ns.vimus.net"", ""ns1.03.net""}"
04.net,"GMO Internet, Inc. d/b/a Onamae.com",936320653,1788397453,ok https://icann.org/epp#ok,"{""ns.namedserver.net"", ""ns2.namedserver.net""}"
05.net,"GMO Internet, Inc. d/b/a Onamae.com",936319042,1788395842,ok https://icann.org/epp#ok,"{""ns.namedserver.net"", ""ns2.namedserver.net""}"
06.net,"GoDaddy.com, LLC",896414400,1716868800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns70.domaincontrol.com"", ""ns69.domaincontrol.com""}"
07.net,"Network Solutions, LLC",898574400,1876795200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""1.07.net"", ""2.07.net""}"
08.net,"GoDaddy.com, LLC",851317200,1671685200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.4.cn"", ""ns1.4.cn""}"
09.net,"eName Technology Co., Ltd.",842587200,1599883200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
0a.net,"GoDaddy.com, LLC",951392335,1614166735,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.squadhelp.com"", ""ns1.squadhelp.com""}"
0b.net,PDR Ltd. d/b/a PublicDomainRegistry.com,1055268846,1591812846,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
0c.net,Moniker Online Services LLC,1055268847,1591812847,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
0d.net,"GoDaddy.com, LLC",953552573,1616236973,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
0e.net,FastDomain Inc.,945417779,1608192178,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
0g.net,"GoDaddy.com, LLC",946991449,1609765849,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
0h.net,"eName Technology Co., Ltd.",938663914,1601438315,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
0i.net,"DYNADOT, LLC",897710400,1623470400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
0j.net,"GoDaddy.com, LLC",1055268848,1591812848,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
0k.net,"Sea Wasp, LLC",1070219697,1606763697,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.parklogic.com"", ""ns3.parklogic.com"", ""ns2.parklogic.com"", ""ns4.parklogic.com""}"
0l.net,"GoDaddy.com, LLC",897710400,1591934400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
0m.net,"GoDaddy.com, LLC",944776747,1639087147,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.muitrading.com"", ""ns2.muitrading.com""}"
0n.net,"GoDaddy.com, LLC",954157768,1616842168,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
0o.net,Moniker Online Services LLC,954158074,1616842474,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
0p.net,"GoDaddy.com, LLC",1055268848,1591812848,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
0q.net,"GoDaddy.com, LLC",1055268848,1591812848,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
0r.net,FastDomain Inc.,947375602,1610150002,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
0s.net,"NameCheap, Inc.",938761698,1633072098,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
0t.net,Moniker Online Services LLC,1055268848,1591812848,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.monikerdns.net"", ""ns1.monikerdns.net"", ""ns2.monikerdns.net"", ""ns3.monikerdns.net""}"
0u.net,Uniregistrar Corp,1055268848,1591812848,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
0v.net,"Registration Technologies, Inc.",947375919,1610150318,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.registrationtek.com"", ""dns2.registrationtek.com"", ""dns4.registrationtek.com"", ""dns1.registrationtek.com""}"
0w.net,"GoDaddy.com, LLC",908424000,1634184000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
0x.net,"eName Technology Co., Ltd.",898660800,1592884800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
0y.net,"NameCheap, Inc.",1055268848,1591812848,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns51.registrar-servers.com"", ""dns21.registrar-servers.com"", ""dns4.registrar-servers.com"", ""dns31.registrar-servers.com"", ""dns1.registrar-servers.com""}"
0z.net,"Network Solutions, LLC",905659200,1599883200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.ipage.com"", ""ns2.ipage.com""}"
10.net,"GoDaddy.com, LLC",952429447,1772883846,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
11.net,"GoDaddy.com, LLC",844488000,1608983999,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
12.net,"GoDaddy.com, LLC",844142400,1664510400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""a.dnspod.com"", ""b.dnspod.com"", ""c.dnspod.com""}"
13.net,"GoDaddy.com, LLC",917326800,1611637200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
14.net,"GoDaddy.com, LLC",873172800,1598932800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
15.net,"GoDaddy.com, LLC",878187600,1761710400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.dnsv2.com"", ""ns4.dnsv2.com""}"
16.net,"GoDaddy.com, LLC",858229200,1741924800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.yydns.net"", ""ns1.yydns.net""}"
17.net,"GoDaddy.com, LLC",878619600,1730613600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.yydns.net"", ""ns1.yydns.net""}"
18.net,"eName Technology Co., Ltd.",884322000,1704690000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
19.net,"GoDaddy.com, LLC",884322000,1689249599,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""v1s1.xundns.com"", ""v1s2.xundns.com""}"
1a.net,RegistryGate GmbH,853909200,1611378000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""tegan.ns.cloudflare.com"", ""norman.ns.cloudflare.com""}"
1b.net,Google LLC,1095444681,1600366281,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-cloud-b3.googledomains.com"", ""ns-cloud-b1.googledomains.com"", ""ns-cloud-b4.googledomains.com"", ""ns-cloud-b2.googledomains.com""}"
1c.net,"Network Solutions, LLC",898142400,1592366400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""2.1c.net"", ""1.1c.net""}"
1d.net,"eName Technology Co., Ltd.",892094400,1617854400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
1e.net,"eNom, LLC",903585600,1597809600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
1f.net,"Interlink Co., Ltd.",898660800,1592884800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""nn.kits.ne.jp"", ""ss.kits.ne.jp""}"
1g.net,"Name.com, Inc.",946989374,1609763774,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""pdns1.registrar-servers.com"", ""pdns2.registrar-servers.com""}"
1h.net,"eNom, LLC",999214914,1693438912,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
1i.net,"GoDaddy.com, LLC",883458000,1611723599,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
1j.net,Epik Inc.,999195162,1598811160,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
1k.net,"eName Technology Co., Ltd.",1028073964,1596153964,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
1l.net,"Name.com, Inc.",891493200,1806552000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1m.net,"22net, Inc.",1035438540,1635054540,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
1n.net,"GoDaddy.com, LLC",953639459,1742554259,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
1o.net,Key-Systems GmbH,948309052,1611083452,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.host1.eu"", ""ns6.host1.eu"", ""ns5.host1.eu""}"
1p.net,"DYNADOT, LLC",1038770286,1606850286,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
1q.net,PDR Ltd. d/b/a PublicDomainRegistry.com,991392165,1591008165,ok https://icann.org/epp#ok,"{""ns1.mytrafficmanagement.com"", ""ns2.mytrafficmanagement.com""}"
1r.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",888814800,1677646800,ok https://icann.org/epp#ok,"{""ag1.juming.com"", ""ag2.juming.com""}"
1s.net,"GoDaddy.com, LLC",904708800,1630468800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.amaonline.com"", ""shiner.amaonline.com""}"
1t.net,"Amazon Registrar, Inc.",948309048,1674155447,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""pam.ns.cloudflare.com"", ""gabe.ns.cloudflare.com""}"
1u.net,"Netpia.com, Inc.",903240000,1692072000,ok https://icann.org/epp#ok,"{""ns2.teamjang.com"", ""ns1.teamjang.com""}"
1w.net,"Network Solutions, LLC",829108800,1902110400,ok https://icann.org/epp#ok,"{""ns69.worldnic.com"", ""ns70.worldnic.com""}"
1x.net,"PSI-USA, Inc. dba Domain Robot",892008000,1617768000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.subdomain.com"", ""ns1.subdomain.com""}"
1y.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",947419552,1610193951,ok https://icann.org/epp#ok,"{""dns9.hichina.com"", ""dns10.hichina.com""}"
1z.net,OVH sas,892526400,1618286400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.gitoyen.net"", ""lautre3.lautre.net""}"
20.net,"GoDaddy.com, LLC",943443684,1700826084,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
21.net,"GoDaddy.com, LLC",895896000,1621656000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns47.domaincontrol.com"", ""ns48.domaincontrol.com""}"
22.net,"eName Technology Co., Ltd.",892785600,1650081600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
23.net,"GoDaddy.com, LLC",891406800,1680235200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.4.cn"", ""ns1.4.cn""}"
24.net,"eName Technology Co., Ltd.",883544400,1798606800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
25.net,"eName Technology Co., Ltd.",948310120,1611084520,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
26.net,"GoDaddy.com, LLC",867816000,1751342400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
27.net,"GoDaddy.com, LLC",873172800,1598932800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
28.net,"GoDaddy.com, LLC",851576400,1640408400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns25.domaincontrol.com"", ""ns26.domaincontrol.com""}"
29.net,"GoDaddy.com, LLC",867816000,1688184000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns68.domaincontrol.com"", ""ns67.domaincontrol.com""}"
2a.net,"Domain.com, LLC",892008000,1617768000,ok https://icann.org/epp#ok,"{""ns1.usa-companies.com"", ""ns2.usa-companies.com""}"
2f.net,"Interlink Co., Ltd.",898660800,1592884800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""nn.kits.ne.jp"", ""ss.kits.ne.jp""}"
2g.net,"GoDaddy.com, LLC",1020017243,1619633243,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
2h.net,"GoDaddy.com, LLC",898833600,1624593600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2i.net,Gandi SAS,859611600,1617076800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""name"", ""dnssec:"", ""ns-106-b.gandi.net"", ""ns-248-c.gandi.net"", ""ns-230-a.gandi.net""}"
2j.net,Uniregistrar Corp,1009566433,1609182433,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
2k.net,Moniker Online Services LLC,875505600,1601265600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.smartname.com"", ""ns1.smartname.com""}"
2l.net,"eName Technology Co., Ltd.",847256400,1636088400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2m.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",856242000,1613710800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns9.hichina.com"", ""expirens4.hichina.com"", ""expirens3.hichina.com"", ""dns10.hichina.com""}"
2n.net,"NameCheap, Inc.",910414800,1636174800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2o.net,Epik Inc.,911106000,1605330000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.fabulous.com"", ""ns2.fabulous.com""}"
2p.net,"eName Technology Co., Ltd.",908164800,1602388800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
2q.net,PDR Ltd. d/b/a PublicDomainRegistry.com,947420001,1610194401,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2r.net,"GoDaddy.com, LLC",936831764,1599606164,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
2s.net,"eNom, LLC",893131200,1618891200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.2s.net"", ""ns2.2s.net""}"
2t.net,"eName Technology Co., Ltd.",879310800,1605070800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
2u.net,"GoDaddy.com, LLC",952601626,1615286026,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
2w.net,"Network Solutions, LLC",897019200,1591243200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns7.worldnic.com"", ""ns8.worldnic.com""}"
2x.net,"eNom, LLC",949578342,1833191142,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""redbusprimarydns.wn.com"", ""redbussecondarydns.wn.com""}"
2z.net,"GoDaddy.com, LLC",833515200,1590811200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.supercp.com"", ""ns3.supercp.com"", ""ns1.supercp.com"", ""ns4.supercp.com""}"
30.net,"eName Technology Co., Ltd.",865828800,1654660800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
31.net,"GoDaddy.com, LLC",1068491717,1636571717,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
32.net,"GoDaddy.com, LLC",938603441,1601377833,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.4.cn"", ""ns1.4.cn""}"
33.net,"GoDaddy.com, LLC",862804800,1588737600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""freedns5.registrar-servers.com"", ""freedns2.registrar-servers.com"", ""freedns1.registrar-servers.com"", ""freedns3.registrar-servers.com"", ""freedns4.registrar-servers.com""}"
34.net,"GoDaddy.com, LLC",853822800,1674363600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""ns3.dns.com""}"
35.net,"Xiamen 35.Com Technology Co., Ltd.",952948155,1647168555,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.dns-diy.com"", ""ns1.dns-diy.com"", ""ns3.dns-diy.com"", ""ns2.dns-diy.com""}"
36.net,"GoDaddy.com, LLC",853822800,1737522000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.yydns.net"", ""ns1.yydns.net""}"
38.net,"eName Technology Co., Ltd.",867816000,1625112000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
39.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",853822800,1674363600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
3a.net,1API GmbH,868161600,1600833599,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.domainoffensive.de"", ""ns2.domainoffensive.de"", ""ns1.domainoffensive.de""}"
3b.net,"GoDaddy.com, LLC",912661200,1733115600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns05.domaincontrol.com"", ""ns06.domaincontrol.com""}"
3c.net,"GoDaddy.com, LLC",837748800,1656590399,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns77.domaincontrol.com"", ""ns78.domaincontrol.com""}"
3d.net,"GoDaddy.com, LLC",812606400,1696132800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
3e.net,"GoDaddy.com, LLC",896328000,1685160000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
3f.net,"Interlink Co., Ltd.",898660800,1592884800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""nn.kits.ne.jp"", ""ss.kits.ne.jp""}"
3g.net,"Inames Co., Ltd.",972992020,1604140420,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""buy.internettraffic.com"", ""sell.internettraffic.com""}"
3h.net,"GoDaddy.com, LLC",951997278,1614685278,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
3i.net,"Domain.com, LLC",836798400,1594094400,ok https://icann.org/epp#ok,"{""ns2.focusable.com"", ""ns1.focusable.com""}"
3j.net,"eName Technology Co., Ltd.",888123600,1771650000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.alidns.com"", ""ns1.alidns.com""}"
3k.net,"GoDaddy.com, LLC",883026000,1703394000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.alidns.com"", ""ns1.alidns.com""}"
3l.net,"GoDaddy.com, LLC",891493200,1617249600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
3m.net,"CSC Corporate Domains, Inc.",1036453685,1604530085,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.3m.com"", ""pigseye.mmm.com""}"
3n.net,"Domain.com, LLC",840081600,1723608000,ok https://icann.org/epp#ok,"{""ns2.webmart-usa.com"", ""ns1.webmart-usa.com""}"
3o.net,"GoDaddy.com, LLC",954243556,1616927955,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
3p.net,Ports Group AB,826002000,1615006800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.tripnet.se"", ""ns1.tripnet.se""}"
3q.net,CSL Computer Service Langenbach GmbH d/b/a joker.com,951997419,1709379819,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns6.zoneedit.co.uk"", ""ns9.zoneedit.com""}"
3r.net,"GoDaddy.com, LLC",895118400,1689566399,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns6.iidns.com"", ""dns4.iidns.com"", ""dns3.iidns.com"", ""dns1.iidns.com"", ""dns5.iidns.com"", ""dns2.iidns.com""}"
3s.net,"GoDaddy.com, LLC",920523600,1614834000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
3t.net,EPAG DOMAINSERVICES GmbH,862286400,1588219200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.heagmedianet.de"", ""ns.heagmedianet.de""}"
3u.net,"PSI-USA, Inc. dba Domain Robot",919918800,1614229200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.3u.net"", ""ns2.3u.net""}"
3v.net,"Inames Co., Ltd.",969964336,1695724336,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns.gabia.co.kr"", ""ns1.gabia.co.kr"", ""ns.gabia.net""}"
3w.net,"eName Technology Co., Ltd.",832046400,1621051200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
3x.net,"GoDaddy.com, LLC",952430015,1678190015,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns73.domaincontrol.com"", ""ns74.domaincontrol.com""}"
3y.net,Epik Inc.,1020017244,1588097244,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
3z.net,"Network Solutions, LLC",888814800,1646110800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-104.awsdns-13.com"", ""ns-821.awsdns-38.net"", ""ns-1543.awsdns-00.co.uk"", ""ns-1173.awsdns-18.org""}"
40.net,"eNom, LLC",952429971,1615117971,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
41.net,"eName Technology Co., Ltd.",938518992,1632829385,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
42.net,"Register.com, Inc.",849330000,1606626000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.die.net"", ""ns2.die.net""}"
43.net,"GoDaddy.com, LLC",853822800,1607774399,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.0088dns.com"", ""ns2.0088dns.com"", ""ns3.0088dns.com""}"
44.net,"eName Technology Co., Ltd.",911538000,1668834000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
45.net,Moniker Online Services LLC,865828800,1591588800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
46.net,"GoDaddy.com, LLC",891406800,1648699200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.4.cn"", ""ns1.4.cn""}"
47.net,"NameCheap, Inc.",874641600,1695009600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.ipage.com"", ""ns2.ipage.com""}"
48.net,"GoDaddy.com, LLC",853822800,1642827600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
49.net,"eName Technology Co., Ltd.",952948417,1836557617,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
4a.net,"eName Technology Co., Ltd.",857624400,1615093200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
4b.net,Epik Inc.,986294158,1617446158,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
